Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,asking about Villupuram paddy market rate,recommended for Villupuram Rs.1141-1223/ quintal,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,14:11.9
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Market rate for Paddy,Recommended Market rate for Paddy at Villupuram is 1141-1223.Rs/Quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,43:49.6
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Varieties,sowing season for sesamum,"Recommended for the season is Chithiraipattam Apr- May TMV 3, TMV 4, TMV 6, TMV 7, CO 1,  VRI (SV) 1, SVPR 1, VRI (SV) 2",PUDUCHERRY,PUDUCHERRY,OZHUKARAI,56:16.4
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices	,black gram season and variety,Recommended for black gram season : april - may and variety : ADT 5,PUDUCHERRY,PUDUCHERRY,Puducherry,59:15.5
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,sowing season and variety for blackgram,Recommended for suitable season is chithiraipattam and variety is ADT5,PUDUCHERRY,PUDUCHERRY,Puducherry,09:24.6
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,market price for paddy,recommended for paddy market price Rs.1108-1191/quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,03:56.8
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices	,Black gram sowing season,recommended for the black  gram season  : Chithiraipattam (Summer Irrigated),PUDUCHERRY,PUDUCHERRY,BAHOUR,11:02.8
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,asking about paddy top dressing fertilizer management,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg / ac,PUDUCHERRY,PUDUCHERRY,Puducherry,57:54.1
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices	,asking about blackgram season and varities,"recommended for Adipattam (June-August) and VBN (Bg) 4, VBN(Bg) 5, TNAU (Black gram) VBN 7",PUDUCHERRY,PUDUCHERRY,Puducherry,27:56.9
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,market price of black gram,recommended for market price of black gram is rs.11699-11999/quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,23:16.9
JAYAD,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Market Information,green gram market price information,recommended for green gram market price is rs.5929-6239/quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,25:11.4
JAYAD,HORTICULTURE,Fruits,Acid Lime,Cultural Practices,lemon sowing season,recommended for the season  : December – February and June – September.,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,24:37.5
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Leaf folder management in paddy,Recommend for spray chlorpyriphos 2 ml +neem oil 3 ml + sticking agent 0.5 ml / litre of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR,12:46.5
JAYAD,AGRICULTURE,Others,Others,Bio-Pesticides and Bio-Fertilizers,nematode control in bio method,recommended for apply PAECILOMYCES 1 kg/acre,PUDUCHERRY,PUDUCHERRY,VILLIANUR,22:30.6
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,paddy foliar spray information,recommended for spray urea 10 g  + zinc sulphate 5 g / lit of water.,PUDUCHERRY,PUDUCHERRY,Puducherry,00:42.9
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices	,asking about black gram variety information,recommended for black gram variety : Co 6 LRG 41 Vamban 2,PUDUCHERRY,PUDUCHERRY,VILLIANUR,55:17.0
JAYAD,HORTICULTURE,Vegetables,Tomato,Cultural Practices,asking about tomato sowing season information,recommended for tomato sowing season : may - june,PUDUCHERRY,PUDUCHERRY,VILLIANUR,28:00.0
JAYAD,AGRICULTURE,Others,Others,Seeds,Seedling availability of Casurina,"Recommended for contact to Forestry Extension Centre, Neyveli, Cuddalore: 04142-282393",PUDUCHERRY,PUDUCHERRY,Mannadipet,02:50.3
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,Foliar nutrient spray for Black gram,Recommended for spray DAP -2kg + 200 litre of water/ acre on 30 and 45th day after sowing,PUDUCHERRY,PUDUCHERRY,VILLIANUR,08:29.3
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Sowing Time and Weather,Asking about Sesame sowing season,Recommended for January- February,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,15:59.3
JAYAD,ANIMAL HUSBANDRY,Animal,Goat,"Animal Production (Piggery, Goatery, Sheep Farming etc.)",Veterinary University Training and Research Centre contact number,Recommended for Veterinary University Training and Research Centre contact number ph 04146 - 225244,PUDUCHERRY,PUDUCHERRY,Puducherry,29:21.2
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Asking about market rate for paddy,Recommended for Rs 1103-1236/quintal.,PUDUCHERRY,PUDUCHERRY,VILLIANUR,48:32.2
JAYAD,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),Sowing Time and Weather,Asked about cumbu sowing season and variety,"recommended for april - may  CO 7, CO (Cu) 9, X 7, ICMV 221, TNAU cumbu hybrid, Co 9",PUDUCHERRY,PUDUCHERRY,BAHOUR,30:51.9
JAYAD,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),Varieties,Asked about varieties for Chithiraipattam - pearl millet,"Recommended varieties for Chithiraipattam - pearl millet are CO 7, CO (Cu) 9, X 7, ICMV 221, TNAU cumbu hybrid, Co 9",PUDUCHERRY,PUDUCHERRY,VILLIANUR,16:07.6
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Cultural Practices	,sowing season for blackgram,recommended for sowing Adipattam June-August,PUDUCHERRY,PUDUCHERRY,Nettapakkam,37:41.8
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,market rate for Paddy (ADT 39) at Thattanchavady,Recommended market rate for Paddy (ADT 39)  at Thattanchavady is Rs.1049-1132/ quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,37:17.5
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,asking about Agro seed centre contact number,"Recommended for OMSAKTHI AGRO CENTER, 134-4 MAIN ROAD VIKRAVANDI, 9444707598.",PUDUCHERRY,PUDUCHERRY,Puducherry,33:10.0
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Market rate for paddy variety ADT 37,Recommended for Thattanchavady market rate : ADT 37 1119 - 1156 Rs/Quintal,PUDUCHERRY,PUDUCHERRY,Mannadipet,38:21.1
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices	,asking about blackgram season and varieties,"recommended for Adipattam and VBN-4, VBN- 5, VBN- 7",PUDUCHERRY,PUDUCHERRY,BAHOUR,47:44.4
JAYAD,HORTICULTURE,Fruits,Mango,Nutrient Management,How to increase fruit setting for mango,recommended for Spray Potassium Nitrate 5 g/lit of water,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,44:59.4
JAYAD,AGRICULTURE,Millets,Maize (Makka),Cultural Practices	,maize variety total duration,Recommended for maize variety total duration 105-110 days,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,01:13.2
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Nutrient Management,asking for the foliar spray of DAP,"recommended for DAP spray by soaking DAP 1 kg, Ammonium sulphate 400 gram and borax 200 gram in 15 lit of water overnight. The next day morning it can be filtered and diluted with 185 lit of water so as to made up to 200 litre to spray for one ha.  This can be sprayed on 25th and 35th day after sowing",PUDUCHERRY,PUDUCHERRY,VILLIANUR,22:42.0
JAYAD,HORTICULTURE,Vegetables,Tomato,	Plant Protection	,weed management in tomato,Recommended for apply only hand weeding,PUDUCHERRY,PUDUCHERRY,Nettapakkam,37:45.8
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Weed Management,asking about sesame top fertilizer management,recommended for urea 11 kg /acre,PUDUCHERRY,PUDUCHERRY,BAHOUR,20:59.3
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,asking about blackgram foliar spray,recommended for spray urea- 2 kg/ 200 lit of water/ acre,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,29:27.1
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Asking about Market rate for paddy,Recommended for Market rate for paddy gingee ponni Rs 1879-2664 /quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,48:06.1
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices	,asking about black gram sowing season and variety,"Recommended for black gram sowing season : June - August and variety : VBN (Bg) 4, VBN(Bg) 5, VBN 7",PUDUCHERRY,PUDUCHERRY,VILLIANUR,29:50.3
JAYAD,AGRICULTURE,Others,Others,Fertilizer Use and Availability,Asking about Coir composting days,Recommended for will take sixty days (60 days)for composting.,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,52:56.8
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,varieties of paddy,"recommended varieties of paddy ADT 36, ASD 16, ASD 18, ADT 43, ADT (R) 45, ADT (R) 47, MDU 5,   IR 50, CO 47, CORH 3",PUDUCHERRY,PUDUCHERRY,Puducherry,45:08.1
JAYAD,AGRICULTURE,Others,Others,Weather,weather report for Chennai  district,Recommended for today and tomorrow have cloudy weather and possibility of no rain chances (0mm),PUDUCHERRY,PUDUCHERRY,Puducherry,16:35.8
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,paddy stem borer management,recommended for spray chlorantranliprole 3 ml / litre of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR,33:29.6
JAYAD,HORTICULTURE,Fruits,Citrus,Seeds and Planting Material,suitable varieties for citrus,"Recommended for suitable varieties for citrus at PKM1, Vikram , VRM 1 and Rasraj",PUDUCHERRY,PUDUCHERRY,Puducherry,36:23.8
JAYAD,HORTICULTURE,Fruits,Papaya,Seeds and Planting Material,asking about papaya season,recommended for June-September month is suitable,PUDUCHERRY,PUDUCHERRY,BAHOUR,08:37.8
JAYAD,HORTICULTURE,Vegetables,Brinjal,Fertilizer Use and Availability,top dressing fertilizer for brinjal,recommended for apply urea 42 kg /acre,PUDUCHERRY,PUDUCHERRY,Puducherry,42:25.0
JAYAD,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),	Field Preparation	,Green gram sowing season,Recommended for season June - July,PUDUCHERRY,PUDUCHERRY,Mannadipet,14:09.4
JAYAD,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,Sugarcane top dressing fertilizer application,Recommended for apply urea 80 kg + potash 25 kg / acre,PUDUCHERRY,PUDUCHERRY,Puducherry,35:00.5
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Varieties,Black gram sowing season and varieties,"Recommended for Adipattam varieties : VBN (Bg) 4, VBN(Bg) 5, TNAU (Black gram) VBN 7",PUDUCHERRY,PUDUCHERRY,Puducherry,13:14.3
JAYAD,HORTICULTURE,Vegetables,Bottle Gourd,Cultural Practices,asking about bottle gourd season and seed treatment,recommended for july and carbendazim 2 gm/ kg of seeds.,PUDUCHERRY,PUDUCHERRY,Puducherry,37:03.4
JAYAD,AGRICULTURE,Others,Others,Organic Farming,asking about terrace garden,"recommended for the spray of neem oil, application of neem cake, micronutrients",PUDUCHERRY,PUDUCHERRY,VILLIANUR,12:53.8
JAYAD,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,asking for the fertilizer requirement in cotton,recommended for the foliar application of 2 % DAP + 1 % potash for increased yield and boll size,PUDUCHERRY,PUDUCHERRY,Puducherry,26:39.3
JAYAD,HORTICULTURE,Plantation Crops,Coconut,	Plant Protection	,stem bleeding in coconut,recommended for apply bordeaux paste on afftected part,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,52:20.7
JAYAD,HORTICULTURE,Plantation Crops,Coconut,	Plant Protection	,Bud rot in coconut,Recommended for spray copper oxychloride 2.5 gm / lit of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR,45:56.0
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,growth regulator spray for black gram,recommended for spray nitrobenzene 2 ml/lit of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-02 6:46:43
JAYAD,AGRICULTURE,Others,Others,Cultural Practices	,Casurina intercropping information,"Recommended for groundnut , sesame and pulses",PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-06-02 15:41:50
JAYAD,AGRICULTURE,Others,Others,Nutrient Management,Asked about Nutrient management for Teak,Recommended for apply Urea-50g+ Super phosphate-50 g+ Potash-50g/tree,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-06-02 15:43:37
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Induce flowering in black gram,Recommended for spray nitro benzene 2 ml / litre of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-06-02 21:04:20
JAYAD,ANIMAL HUSBANDRY,Animal,POULTRY  FARM ,	Maket Information	,asking about need for chicks,"recommended for contact with Krishi Vigyan Kendra,  Kurumbapet, Pondicherry, phone; 04368 236479",PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-03 9:06:19
JAYAD,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),Varieties,Ragi sowing season and varieties,"Recommended for Adipattam Varieties : Paiyur 1, CO 13, CO (Ra) 14, Paiyur 2",PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-06-03 17:46:32
JAYAD,HORTICULTURE,Vegetables,Ribbed Gourd (Kali Tori),	Plant Protection	,Bio-fertilizer recommendation for ribbed gourd,recommended for apply Azospirillum 20 g+organic potash 20 g/plant,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-03 18:35:57
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,	Plant Protection	,asking about sesamum leaf webber,recommended for spray Carbaryl 50 WP - 2 gm/ lit of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-04 6:32:05
KHARIF,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Market Information,Asking about Sesame market rate,Recommended for Rs  6400-6800/quintal.,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-06-04 15:22:56
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Sowing Time and Weather,Gingelly sowing season and varieties,"Recommended for Adippattam(July-Aug)CO 1, TMV 3,TMV 7",PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-04 15:50:13
JAYAD,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,Mealy bug control in cotton,Recommended for spray profenophos 1.5 ml + acephate 1.5 g / liter of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-06-04 17:30:48
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,asking about black gram foliar application,Recommended for spray DAP 10gm / lit,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-04 19:46:40
KHARIF,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,	Plant Protection	,Aphids in sesame,Recommended for spray Dimethoate 2 ml+ teepol 1 ml/litre of water.,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-06-05 16:18:30
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Market rate information for paddy,Recommended for Villupuram White Car market rate : 1188 Rs/Quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-06 11:28:09
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Market rate information for paddy,Recommended for Thattanchavady market rate 1032 - 1204 Rs/Quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-06 11:37:04
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Varieties,foliar spray for sesamum,recommended for spray DAP 2kg/ac/200 lit of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-07 15:21:32
JAYAD,HORTICULTURE,Plantation Crops,Coconut,	Plant Protection	,inter cropping in coconut,Recommended for suitable fodder crops (Napier grass and guinea grass) alone can be grown.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-06-09 17:18:10
JAYAD,HORTICULTURE,Fruits,Aonla,	Plant Protection	,leaf roller management in amla,Recommended for spray profenophos 2 ml/lit of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-10 15:50:59
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,black gram sowing season,Recommended for black gram sowing season at Adipattam,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-10 17:40:12
JAYAD,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),Cultural Practices	,Asked about Suitable varieties for Adipattam - Ragi,"Recommended for Paiyur 1, CO 13, CO (Ra) 14, Paiyur 2",PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-06-12 8:07:33
JAYAD,HORTICULTURE,Vegetables,Pumpkin,Cultural Practices,asking about pumpkin sowing  season,recommended for June- July and December- January are suitable seasons,PUDUCHERRY,PUDUCHERRY,OZHUKARAI                                         ,2016-06-12 17:57:31
JAYAD,AGRICULTURE,Sugar and Starch Crops,Tapioca (Cassava),Nutrient Management,asking about Chlorosis in tapioca,Recommended for Micro nutrient deficiency can be controlled by foliar spraying of 1% FeSO4 + 0.5% ZnSO4 at 60 and 90 DAP,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-13 13:12:52
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Asking about Thattanchavady black gram market rate,Recommended for Rs.6356	-11406/ Quintal.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-06-14 9:39:26
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,	Water Management	,water management for sesame,recommended for give irrigation at flowering period is critical.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-14 17:17:56
JAYAD,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Market Information,Asked about Market information for Sesame,Recommended Market information for Sesame at Panruti is Rs.4211-6499/quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-14 17:21:10
KHARIF,HORTICULTURE,Fruits,Banana,Nutrient Management,Asking about foliar nutrient spray for banana,Recommended for spray calcium chloride 3 g + zinc sulphate 5 g + ferrous sulphate 5 g +borax 2 g / litre of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-14 17:39:10
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,asking about Semilooper in blackgram,Recommended for spray profenophos 2ml + neem oil 3ml + teepol 1 ml / lit,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-15 7:33:28
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Seeds,Asking about black gram season and variety,"Recommended for black gram season : july - august and variety : VBN (Bg) 4, VBN(Bg) 5, VBN 7",PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-06-15 8:47:38
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),	Field Preparation	,Sowing varieties for black gram,"Recommended for varieties vamban 3,vamban 5 ,vamban 6, vamban 7.",PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-06-16 15:14:20
KHARIF,AGRICULTURE,Sugar and Starch Crops,Tapioca (Cassava),Nutrient Management,asking about tapioca iron deficiency management,recommended for spray urea 10 g  + ferrous sulphate 3 g / lit of water.,PUDUCHERRY,PUDUCHERRY,OZHUKARAI                                         ,2016-06-16 18:25:57
KHARIF,HORTICULTURE,Vegetables,Ribbed Gourd (Kali Tori),	Plant Protection	,Downey mildew management in ribbed gourd,Recommended for spray pseudomonas 5 g / litre of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-16 18:40:43
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,black gram season and variety details,"Recommended for black gram season : July - august and variety : VBN (Bg) 4, VBN(Bg) 5, VBN 7",PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-17 10:52:39
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,asking about blackgram yellow mosaic disease management,recommended for dimethoate 2 ml /1 litre of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-06-18 10:28:55
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,yellow vein mosaic virus in blackgram,Recommended for spray Dimethoate 2ml / lit,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-06-18 11:36:14
JAYAD,HORTICULTURE,Flowers,Jasmine,Nutrient Management,Jasmine foliar spray information,Recommended for spray micro nutrient mixture 5 g / 1 litre of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-06-18 11:44:03
JAYAD,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),Seeds,Asking about seed rate for bajra,Recommneded for seed rate for bajra is 3 kg /acre,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-06-18 20:23:18
JAYAD,AGRICULTURE,Millets,Italian Millet (Thenai/Navane/Foxtail Millet/Kang),Sowing Time and Weather,Asking about tenai sowing season,Recommended for  tenai sowing season is June-July,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-06-19 16:09:39
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Asking about Market rate for paddy,Recommended for Market rate for paddy Thattanchavady ADT 37 Rs 929-1245/quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-19 18:14:10
JAYAD,AGRICULTURE,Others,Others,Seeds,Contact number of Rasi seed farm at vikkiravandi,Recommended for contact number : 9443333514,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-20 9:51:39
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,asking about black gram TNAU foliar application,Recommended for spray pulses wonder 2kg / ac 200 litter of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-06-20 11:00:47
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Asking about Basal fertilizer management  for paddy,Recommended for apply DAP 50 kg + zinc sulphate 10 kg + neem cake 10 kg /acre,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-06-20 20:07:47
JAYAD,HORTICULTURE,Vegetables,Tomato,Cultural Practices,sowing season for tomato,recommended for the season  :  may  -jun,PUDUCHERRY,PUDUCHERRY,OZHUKARAI                                         ,2016-06-21 12:28:57
JAYAD,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,sowing season and variety for blackgram,"Recommended for the season is Adipattam (June-August) VBN (Bg) 4, VBN(Bg) 5, TNAU (Black gram) VBN 7",PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-22 12:30:05
JAYAD,AGRICULTURE,Pulses,Rajma (french bean),Varieties,sowing season and variety for COWPEA,"Recommended for the season Adipattam (June-August) is Co 6, Co(CP) 7, Paiyur 1, VBN 1",PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-06-25 9:37:22
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,asking about paddy nursery fertilizer management,Recommended for apply DAP 2kg / cent,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-27 11:53:39
JAYAD,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Bio fertilizer management for paddy,Recommended for apply Asospirillum 1 kg+ phospho bacteria 1 kg+ 25 kg of FYM /ac.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-06-27 16:39:36
KHARIF,AGRICULTURE,Others,Others,Cultural Practices	,Cuddalore veterinary department contact details,recommended to contact number : 04142-220049,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-06-27 17:42:32
JAYAD,AGRICULTURE,Others,Others,Weather,weather detail for pondichery,Recommended for today have light rain,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-06-29 11:54:08
KHARIF,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,market rate for sesame,recommended market rate for sesame Thattanchavady 2096-5761 Rs/Quintal,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-07-01 8:34:04
JAYAD,HORTICULTURE,Vegetables,Brinjal,Fertilizer Use and Availability,sucking  pest management for Brinjal,recommended for the spray  Dimethoate 2ml /lit of water,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-07-02 18:03:54
JAYAD,AGRICULTURE,Millets,Kodo Millet (Kodara/Varagu),Sowing Time and Weather,sowing season for Varagu,Recommended for varagu sowing season  July-August,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-07-02 19:56:52
JAYAD,AGRICULTURE,Sugar and Starch Crops,Tapioca (Cassava),	Plant Protection	,sucking pest control in tapioca,recommended for Spray imidaclopride 0.6 ml/lit of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-03 14:07:44
JAYAD,HORTICULTURE,Plantation Crops,Teak,Nutrient Management,Casuarina top fertilizer management,Recommended for apply urea 10 kg + super phosphate 30 kg + potash 20 kg/ac,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-07-03 14:39:42
KHARIF,HORTICULTURE,Fruits,Aonla,	Plant Protection	,Plant growth regulator in anola,Recommended for spray Brassinolide 0.5 ml/litre of water.,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-07-04 18:04:34
JAYAD,AGRICULTURE,Others,Others,Bio-Pesticides and Bio-Fertilizers,panchakavya preparation information,recommended for cow dung 5 kg + cow urine 3 litre + toddy 2 litre + banana 12 + butter milk 3 litre + cane juice 3 litre +milk 3 litre + tender coconut 3 litre  mix well after 15 to 20 days it will be ready,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-04 19:13:18
JAYAD,AGRICULTURE,Others,Others,Bio-Pesticides and Bio-Fertilizers,amirtha  karaisal preparation,recommended for cowdung 10 kg + cow urine 10 kg + 100 litre of water + 250 gm jaggery / 1 litre karaisal  + 9 litre water mixed well to spray,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-04 19:27:28
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,asking about nematode in paddy,Recommended for apply carbofuran 3 - 5kg /ac,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-07-05 18:07:19
JAYAD,HORTICULTURE,Vegetables,Brinjal,Seeds and Planting Material,asking about need for brinjal,"recommended for contact with Department of Vegetable Crops,  TNAU, Coimbatore, phone; 0422-6611374",PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-07-05 18:30:18
KHARIF,AGRICULTURE,Others,Others,Government Schemes,Crop loan  details,recommended for the contact near  bank,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-06 13:24:52
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Market rate for black gram,Recommended for Rs 3259-10209/quintal.,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-07-07 17:10:15
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,asking about paddy basal fertilizer management,Recommended for apply DAP 50 kg + zinc sulphate 10 kg + neem cake 10kg + FYM 10ton /ac,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-08 9:15:39
